Link,Forked from,Search Term,Location,Line Numbers Containing Keywords In File,Text that implies misconfiguration/(not a misconfig) (Separated by Pipe if more than one found),Issue or commit message implies a misconfig or not a misconfig,Issue or commit score,MIFOS ISSUE TYPE,commit message contains words such as bug/fix,commit message refers to github issue?,github issue implies misconfig?,commit message refers to non-github issue?,non-github issue implies misconfig?,adds annotation check?,removes annotation check?,adds one or more conditions in annotation?,removes one or more conditions in annotations?,changes method signature and associated annotation?,Changes one or more parameters in annotation?,Corrects typo errors?,"Changes from @Secured to
@PreAuthorize",Conversion between PreAuth and PostAuth,,Commit change score,total of context score and commit change score,Classification,Final Score,Out of,Probability of Misconfig,CHANGE TYPE,COMMENT
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,marker,@PreAuthorize,RoleServiceImpl.java,25,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,RoleServiceImpl.java,31,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,RoleServiceImpl.java,37,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,RoleServiceImpl.java,43,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,marker,@PreAuthorize,UserService.java,11,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,NO,7.2,NO,NO,NO,NO,NO,NO,,7.2,-2,-2,,1,4,0.25,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserService.java,14,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,NO,7.2,NO,NO,NO,NO,NO,NO,,7.2,-2,-2,,1,4,0.25,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserService.java,17,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,NO,7.2,NO,NO,NO,NO,NO,NO,,7.2,-2,-2,,1,4,0.25,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserService.java,20,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,NO,7.2,NO,NO,NO,NO,NO,NO,,7.2,-2,-2,,1,4,0.25,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserService.java,23,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,NO,7.2,NO,NO,NO,NO,NO,NO,,7.2,-2,-2,,1,4,0.25,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserService.java,26,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,NO,7.2,NO,NO,NO,NO,NO,NO,,7.2,-2,-2,,1,4,0.25,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserService.java,29,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,NO,7.2,NO,NO,NO,NO,NO,NO,,7.2,-2,-2,,1,4,0.25,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserServiceImpl.java,22,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserServiceImpl.java,28,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserServiceImpl.java,37,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserServiceImpl.java,45,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserServiceImpl.java,54,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserServiceImpl.java,60,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/TuukkaP/springtyovuoro/commit/9667c264e0d4c4b8c60ef775e47a5a6df51bc7ce,,@PreAuthorize,UserServiceImpl.java,66,Spring security ja roolitukset,3.7,0,,NO,NO,NO,NO,NO,6.2,NO,NO,NO,NO,NO,NO,NO,,6.2,-2,-2,,0,4,0,,
https://github.com/pasuuna/studentdevs/commit/d510468d6bb5d1821b346f8c3aaa9751af5837e8,marker,@PreAuthorize,ProjectService.java,13,projektin muokkaus,3.7,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.4,,NO,,11.4,1,1,,3,4,0.75,,
https://github.com/pasuuna/studentdevs/commit/d510468d6bb5d1821b346f8c3aaa9751af5837e8,marker,@PreAuthorize,ProjectService.java,16,projektin muokkaus,3.7,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,6.1,,NO,,6.1,-2,-2,,0,4,0,,
https://github.com/pasuuna/studentdevs/commit/d510468d6bb5d1821b346f8c3aaa9751af5837e8,,@PreAuthorize,ProjectService.java,19,projektin muokkaus,3.7,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,6.1,,NO,,6.1,-2,-2,,0,4,0,,
https://github.com/gleant/wadi_harjotustyo/commit/dc5b4c66c8688ba4db59bb35c47509566eb2fc28#diff-da36066c5ef8962a6a8aee5921f93b58,marker,@PreAuthorize,ChallengeService.java,LINK NOT WORKING. User removed repos it seems,,,,,,,,,,,,,,,,,NO,,0,0,0,,,,#DIV/0!,,
https://github.com/Opetushallitus/eperusteet/commit/0b049ff5fb7087a26e59a9c4a722d14be8b81f61,marker,@PreAuthorize,TiedoteService.java,13,EP-214 & EP-215: Added the ability to search for information on publicity-lip  Un and / or right-by date. Anonymous user is now able to read the public announcements.,3.4,FALSE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,10,,,NO,,10,-1,-1,,0,4,0,,
https://github.com/Opetushallitus/eperusteet/commit/0b049ff5fb7087a26e59a9c4a722d14be8b81f61,marker,@PreAuthorize,TiedoteService.java,16,EP-214 & EP-215: Added the ability to search for information on publicity-lip  Un and / or right-by date. Anonymous user is now able to read the public announcements.,3.4,-1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.4,,NO,,11.4,1,0,,3,4,0.75,,
https://github.com/Tietoarkisto/metka/commit/44367d7465b9b87b131fc901ba08e105571da1df,marker,@PreAuthorize,SettingsService.java,17,Fixed typo in SettingsService,3.1,1,,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,12,NO,,12,2,3,,14,16,0.875,,
https://github.com/Tietoarkisto/metka/commit/44367d7465b9b87b131fc901ba08e105571da1df,marker,@PreAuthorize,SettingsService.java,20,Fixed typo in SettingsService,3.1,1,,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,12,NO,,12,2,3,,14,16,0.875,,
https://github.com/Tietoarkisto/metka/commit/44367d7465b9b87b131fc901ba08e105571da1df,marker,@PreAuthorize,SettingsService.java,23,Fixed typo in SettingsService,3.1,1,,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,12,NO,,12,2,3,,14,16,0.875,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,marker,@PreAuthorize,BinderService.java,11,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,BinderService.java,14,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,BinderService.java,17,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,BinderService.java,24,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,marker,@PreAuthorize,ExpertSearchService.java,12,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,ExpertSearchService.java,19,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,ExpertSearchService.java,22,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,marker,@PreAuthorize,GeneralService.java,10,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,GeneralService.java,15,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,marker,@PreAuthorize,HistoryService.java,12,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,marker,@PreAuthorize,ReferenceService.java,16,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,marker,@PreAuthorize,RevisionService.java,12,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,19,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,22,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,25,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,29,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,33,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,NO,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,37,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,40,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,43,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,11.1,NO,,,11.1,0,1,,6,8,0.75,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,marker,@PreAuthorize,RevisionService.java,46,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,6.1,NO,NO,NO,NO,,NO,,,6.1,-2,-1,,4,8,0.5,,
https://github.com/Tietoarkisto/metka/commit/1c2559afb74f26c1dd9541391fc05b906390e249,,@PreAuthorize,RevisionService.java,50,"DRAFTs can now be released and claimed. Reorganized the documentation…
… somewhat, made sure that allUML-graphs were up to date and fixed errors in Java-implementation. Removed deprecated and some temporary documentation.",3.1,1,,NO,NO,NO,NO,NO,6.1,NO,NO,NO,NO,,NO,,,6.1,-2,-1,,4,8,0.5,,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,marker,@PreAuthorize,EventsServiceIface.java,18,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,22,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,29,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,33,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,37,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,41,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,44,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,48,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,51,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,55,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,58,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,61,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,65,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,69,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,72,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,75,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
https://github.com/adamsamec/TimePool/commit/2244b77b7630f3b7536bda56c9a1cd567b7e37be,,@PreAuthorize,EventsServiceIface.java,78,"Fixes and improvements.
- Bug fixes
  - Authorization
  - Old bean names
  - The addition of terms
- Use Spring EL expressions instead of attributes for authorization rules
- Adding hashes of passwords
- Added option to change passwords
- Edit messages and texts
- Setting up logging",3.1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,0,0,1,,6,8,0.75,Secured_to_PreAuth,
